name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Cairo,Egypt",2023-12-26,22,14,17.8,22,14,17.8,13.5,77.5,0,0,0,,0,0,34.9,25.9,24.9,1020.6,50.8,7.5,146.7,12.2,6,10,2023-12-26T06:49:04,2023-12-26T17:01:57,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2023-12-27,22,14.9,17.9,22,14.9,17.9,13.9,78.7,0,0,0,,0,0,29.9,20.5,304.8,1018.5,58.4,6.4,116.3,9.5,5,10,2023-12-27T06:49:28,2023-12-27T17:02:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2023-12-28,21,16,18,21,16,18,15.4,85.5,1.8,100,37.5,rain,0,0,39.6,24.1,349.8,1020.7,78.1,7.1,122.3,10.3,5,10,2023-12-28T06:49:50,2023-12-28T17:03:10,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HECA,62366099999"
"Cairo,Egypt",2023-12-29,22,15,17.7,22,15,17.7,14.8,84.3,0,0,0,,0,0,31.7,20.5,2.1,1021.3,37.8,5.5,146.3,12.2,6,10,2023-12-29T06:50:10,2023-12-29T17:03:48,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2023-12-30,21,13,17.3,21,13,17.3,13.9,82,0,0,0,,0,0,27.4,18.4,29.8,1021,37.1,6.3,147.4,12.1,6,10,2023-12-30T06:50:30,2023-12-30T17:04:28,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2023-12-31,21,13.7,17.1,21,13.7,17.1,13,78.8,0,0,0,rain,0,0,26.3,14.8,348.6,1020.6,47.6,4.3,125.7,10.3,6,10,2023-12-31T06:50:47,2023-12-31T17:05:08,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-01,21,13,17,21,13,17,11.6,72,0,0,0,,0,0,22,13,7.4,1020.8,20.4,6,148.8,12.3,6,10,2024-01-01T06:51:03,2024-01-01T17:05:50,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-02,21,14,17.7,21,14,17.7,12,70.6,0,0,0,,0,0,27,20.5,342.4,1021.5,46,5.5,136.1,11.2,6,10,2024-01-02T06:51:18,2024-01-02T17:06:32,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-03,21,14,17.8,21,14,17.8,11.4,67.3,0,0,0,,0,0,21.2,11.2,335.1,1021,20.8,5.6,149,12.3,6,10,2024-01-03T06:51:31,2024-01-03T17:07:15,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-04,20,13,16.9,20,13,16.9,10.1,66,0,0,0,,0,0,24.5,14.8,346.1,1020.2,22.4,5.9,153.9,12.7,6,10,2024-01-04T06:51:42,2024-01-04T17:08:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-05,21,12,17.3,21,12,17.3,7.8,56.7,0,0,0,,0,0,15.8,11.2,184.4,1021.2,9.4,7,156,12.8,6,10,2024-01-05T06:51:52,2024-01-05T17:08:45,0.8,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-06,22,13,17.9,22,13,17.9,10.9,64.1,0,0,0,,0,0,25.6,14.8,56.1,1020.4,21.1,8.5,153.6,12.7,6,10,2024-01-06T06:52:00,2024-01-06T17:09:30,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-07,23,13.8,18.5,23,13.8,18.5,9.4,59,0,0,0,,0,0,31.7,102.9,219.6,1017.6,4.4,7.4,157.1,12.9,6,10,2024-01-07T06:52:07,2024-01-07T17:10:17,0.87,Clear,Clear conditions throughout the day.,wind,"HECA,62366099999"
"Cairo,Egypt",2024-01-08,23.1,15,19.3,23.1,15,19.3,4.8,39.7,0,0,0,,0,0,18.4,13,215.2,1017.6,24.3,6.2,154.9,12.8,6,10,2024-01-08T06:52:11,2024-01-08T17:11:04,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-09,21,14,17.4,21,14,17.4,-0.8,30.1,0,0,0,,0,0,28.4,20.5,248.1,1017,17.4,9.1,162.2,13.5,6,10,2024-01-09T06:52:15,2024-01-09T17:11:52,0.93,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-10,20,13,16.6,20,13,16.6,2.5,39.6,0,0,0,rain,0,0,33.8,24.1,237.7,1017.9,16.7,7.8,159.3,13.2,6,10,2024-01-10T06:52:16,2024-01-10T17:12:41,0.97,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-11,18,13.8,15.7,18,13.8,15.7,8.5,62.6,0,0,0,rain,0,0,28.8,20.5,261.2,1018.9,71.4,7.8,80.9,6.7,5,10,2024-01-11T06:52:16,2024-01-11T17:13:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-12,19,12.9,15.6,19,12.9,15.6,6.5,56.1,0,0,0,,0,0,31,18.4,224.4,1017,43.6,8.9,156.2,12.9,6,10,2024-01-12T06:52:14,2024-01-12T17:14:19,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-13,20,13,16.3,20,13,16.3,3,41.5,0,0,0,,0,0,46.4,29.5,214,1012.6,3.1,8.3,160.3,13.2,6,10,2024-01-13T06:52:11,2024-01-13T17:15:09,0.07,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-14,18,13,15.6,18,13,15.6,7.7,60.7,0,0,0,,0,0,25.9,14.8,277.5,1017.4,57.2,8.6,155.9,12.9,6,10,2024-01-14T06:52:06,2024-01-14T17:16:00,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-15,19,12,15.5,19,12,15.5,6,55,0,0,0,,0,0,22.7,13,260.7,1022.7,19.2,7.4,163,13.4,6,10,2024-01-15T06:51:59,2024-01-15T17:16:51,0.14,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-16,19,10,15.2,19,10,15.2,2.9,45.2,0,0,0,,0,0,26.3,18.4,228.8,1022.7,11.2,7.9,164.7,13.5,6,10,2024-01-16T06:51:50,2024-01-16T17:17:42,0.17,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-17,21,13,17.1,21,13,17.1,2.4,38.5,0,0,0,,0,0,21.6,13,224.5,1020.7,16.5,7.4,165.3,13.7,6,10,2024-01-17T06:51:40,2024-01-17T17:18:33,0.21,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-18,21,11.9,16.8,21,11.9,16.8,5.2,46.9,0,0,0,,0,0,13.3,7.6,15.3,1021.5,10.3,5.4,153.3,12.6,6,10,2024-01-18T06:51:28,2024-01-18T17:19:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-19,22,13,17.6,22,13,17.6,8.7,56.7,0,0,0,,0,0,19.4,16.6,36.4,1021,16.7,8.6,165.5,13.7,6,10,2024-01-19T06:51:15,2024-01-19T17:20:17,0.28,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-20,25,14,19.8,25,14,19.8,7.7,48.9,0,0,0,,0,0,24.5,14.8,177,1020.1,41.9,7.6,155.3,12.8,6,10,2024-01-20T06:51:00,2024-01-20T17:21:10,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-21,26,17.8,21.6,26,17.8,21.6,3.5,32,0,0,0,,0,0,35.3,23.2,195.4,1015.8,26.5,6.4,161.8,13.5,6,10,2024-01-21T06:50:43,2024-01-21T17:22:02,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-22,21,16,18.8,21,16,18.8,7.5,49.7,0,0,0,,0,0,34.2,22.3,250.1,1015.7,23.3,9.4,160.3,13.3,6,10,2024-01-22T06:50:24,2024-01-22T17:22:54,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-23,19,14,16.4,19,14,16.4,9.1,63,0,0,0,,0,0,35.3,27.7,265.3,1020.1,56.2,10,101.3,8.4,4,10,2024-01-23T06:50:04,2024-01-23T17:23:47,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-24,18,14,16.2,18,14,16.2,6.9,54.7,0,0,0,rain,0,0,34.2,22.3,265.8,1020.2,58.7,9.5,172,14.2,6,10,2024-01-24T06:49:43,2024-01-24T17:24:40,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-25,18,12,14.9,18,12,14.9,7.5,62.4,0.1,100,4.17,rain,0,0,36.4,40.9,305.3,1019.4,55.6,7.3,118.5,9.8,6,10,2024-01-25T06:49:20,2024-01-25T17:25:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-01-26,19,13,15.7,19,13,15.7,8.6,63.9,0.1,100,4.17,rain,0,0,39.2,30.6,252.9,1018.8,63.4,10,149,12.3,6,10,2024-01-26T06:48:55,2024-01-26T17:26:25,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-01-27,18,13,15.2,18,13,15.2,7.4,60.4,0.1,100,4.17,rain,0,0,37.4,20.5,269.8,1020.9,61.6,10,166.7,14,7,10,2024-01-27T06:48:28,2024-01-27T17:27:18,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-01-28,18,13,15.3,18,13,15.3,6,54.7,0,0,0,rain,0,0,23.4,27.7,257.4,1021.4,62.1,7.6,78.4,6.4,3,10,2024-01-28T06:48:00,2024-01-28T17:28:10,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-29,18,12,14.2,18,12,14.2,5.9,58.4,0,0,0,rain,0,0,42.8,25.9,264.6,1020.1,37.5,9.1,181,14.9,7,10,2024-01-29T06:47:31,2024-01-29T17:29:02,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-30,16.1,10,12.9,16.1,7,12.6,3.1,52.3,0,0,0,,0,0,43.2,40.7,265.9,1021.6,46.9,10,179.3,14.9,7,10,2024-01-30T06:47:00,2024-01-30T17:29:55,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-01-31,15.8,10,12.2,15.8,9.1,12.1,2.9,54.2,0.3,100,12.5,rain,0,0,37.4,24.1,213.6,1021.5,38,9.6,148.7,12.4,7,10,2024-01-31T06:46:28,2024-01-31T17:30:47,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-02-01,16,8,12,16,5.5,11.3,3.7,57.5,0,0,0,rain,0,0,32.8,27.7,224.1,1021,48.3,7.4,138.8,11.6,7,10,2024-02-01T06:45:54,2024-02-01T17:31:39,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-02,16.8,11,13.6,16.8,11,13.6,6.3,62,0,0,0,rain,0,0,31.7,22.3,237.7,1021.8,57.6,10,129.1,10.6,6,10,2024-02-02T06:45:18,2024-02-02T17:32:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-03,18,11,14.3,18,11,14.3,2.7,47.8,0,0,0,,0,0,30.2,20.5,247.5,1023.1,15.8,8.3,191.1,15.7,7,10,2024-02-03T06:44:42,2024-02-03T17:33:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-04,18,11,14.7,18,11,14.7,2.7,45.2,0,0,0,,0,0,31.3,24.1,268.6,1024.2,25.3,7.7,190.1,15.6,7,10,2024-02-04T06:44:03,2024-02-04T17:34:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-05,18,11,14.8,18,11,14.8,7.4,62.2,0,0,0,rain,0,0,32.8,18.4,263.5,1025,35.2,6.7,168.5,13.9,7,10,2024-02-05T06:43:24,2024-02-05T17:35:04,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-06,20,11,16.3,20,11,16.3,9.6,66.8,0,0,0,,0,0,25.9,13,308.1,1026.6,21.5,6.3,191,15.7,7,10,2024-02-06T06:42:43,2024-02-06T17:35:55,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-07,23,13.9,17.3,23,13.9,17.3,10.7,67.5,0,0,0,,0,0,22,16.6,27.7,1024.2,11.2,8.8,196.3,16.1,7,10,2024-02-07T06:42:01,2024-02-07T17:36:45,0.92,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-08,22,11.9,16.8,22,11.9,16.8,9.9,69,0,0,0,,0,0,26.3,16.6,37.2,1020.3,31.1,5.5,200,16.6,7,10,2024-02-08T06:41:17,2024-02-08T17:37:35,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-09,21,12,16.9,21,12,16.9,8.3,60.1,0,0,0,,0,0,22.7,13,353.1,1017.9,2.3,7.4,200.8,16.6,7,10,2024-02-09T06:40:32,2024-02-09T17:38:25,0.98,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-10,21,12,16.9,21,12,16.9,7.7,55.5,0,0,0,,0,0,23.4,16.6,21.1,1019.7,7.5,9.8,201.1,16.8,7,10,2024-02-10T06:39:46,2024-02-10T17:39:15,0,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-11,22.1,12,17.3,22.1,12,17.3,8.6,60.1,0,0,0,,0,0,24.8,29.5,57.2,1020.4,34,9.3,194.9,16.3,7,10,2024-02-11T06:38:59,2024-02-11T17:40:04,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-12,24,14,18.8,24,14,18.8,3,40.6,0,0,0,,0,0,37.4,24.1,194.9,1014.8,55.8,7.8,161.4,13.5,7,10,2024-02-12T06:38:10,2024-02-12T17:40:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-13,23,16.1,20.5,23,16.1,20.5,2.8,34.5,0,0,0,,0,0,42.5,40.7,240.4,1008.8,59.6,7.3,151.7,12.5,7,10,2024-02-13T06:37:20,2024-02-13T17:41:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-14,20,14,16.9,20,14,16.9,6.7,53,0.2,100,4.17,rain,0,0,37.1,22.3,234.6,1010.3,41.5,10,164.9,13.7,7,10,2024-02-14T06:36:29,2024-02-14T17:42:29,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-02-15,18,13,14.9,18,13,14.9,7.9,63.5,1.7,100,37.5,rain,0,0,45,31.7,229.8,1011.2,64.2,6.4,100.8,8.4,6,10,2024-02-15T06:35:37,2024-02-15T17:43:16,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-02-16,19,12,15.4,19,12,15.4,5.6,54.9,1.2,100,8.33,rain,0,0,42.1,31.7,237,1016.2,53.9,9.7,209.8,17.4,7,10,2024-02-16T06:34:44,2024-02-16T17:44:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-02-17,20,12,16,20,12,16,7,56.3,0,0,0,,0,0,32.8,24.1,241.9,1021.5,29.5,10,210.7,17.3,7,10,2024-02-17T06:33:50,2024-02-17T17:44:51,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-18,20,12,16,20,12,16,8.3,62.5,0,0,0,,0,0,26.3,27.7,294.9,1022.6,38.5,6.4,211.5,17.3,7,10,2024-02-18T06:32:55,2024-02-18T17:45:37,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-19,20,14,16.4,20,14,16.4,8,59,0,0,0,,0,0,33.8,18.4,294.5,1020.9,47.4,9.9,204.9,17,8,10,2024-02-19T06:31:59,2024-02-19T17:46:23,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-20,19.9,12,16.3,19.9,12,16.3,7.7,58.7,0,0,0,,0,0,23.4,18.4,4.4,1020.7,47.7,9,220,18.2,8,10,2024-02-20T06:31:02,2024-02-20T17:47:09,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-21,20,12,16,20,12,16,7.8,60.1,0,0,0,,0,0,31.3,22.3,30.8,1020.5,26.6,9,222.3,18.4,8,10,2024-02-21T06:30:03,2024-02-21T17:47:54,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-22,21,12,16.3,21,12,16.3,8.4,61.5,0,0,0,,0,0,37.4,29.5,50.8,1019.8,37.9,10,219.6,18,8,10,2024-02-22T06:29:04,2024-02-22T17:48:39,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-23,19,13.9,16.5,19,13.9,16.5,9.7,64.5,0,0,0,,0,0,37.8,24.1,51,1018.7,91.8,10,132.5,10.8,5,10,2024-02-23T06:28:04,2024-02-23T17:49:23,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"HECA,62366099999"
"Cairo,Egypt",2024-02-24,22,15,17.9,22,15,17.9,12,70.4,0.1,100,4.17,rain,0,0,31.7,22.3,13.6,1019.8,46.7,9.7,222.7,18.4,8,10,2024-02-24T06:27:04,2024-02-24T17:50:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-02-25,23,13,17.5,23,13,17.5,10.2,65.8,0,0,0,,0,0,24.8,22.3,53.7,1019.4,20.1,8.6,230.9,19,8,10,2024-02-25T06:26:02,2024-02-25T17:50:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-26,26,13,19.2,26,13,19.2,6.5,50.3,0,0,0,,0,0,39.6,20.5,242.2,1012.8,11.9,9.6,226,18.6,8,10,2024-02-26T06:25:00,2024-02-26T17:51:35,0.56,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-27,21,15,17.6,21,15,17.6,9.6,60.4,0,0,0,,0,0,36,24.1,304.5,1016.1,30.9,9,203.3,16.9,8,10,2024-02-27T06:23:56,2024-02-27T17:52:17,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-28,24,14,18.1,24,14,18.1,10.4,63.4,0,0,0,,0,0,31.3,22.3,50.5,1018.6,21.1,10,234.5,19.4,8,10,2024-02-28T06:22:52,2024-02-28T17:53:00,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-02-29,28,13,20.1,26.6,13,19.9,4.9,44.1,0,0,0,,0,0,25.6,37.1,70.4,1016.3,17.7,9.7,240.9,20,8,10,2024-02-29T06:21:48,2024-02-29T17:53:42,0.66,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-01,30,15,22.8,28.1,15,22.3,1.5,27.5,0,0,0,,0,0,30.2,22.3,194.1,1012,43.4,9.3,235.3,19.5,8,10,2024-03-01T06:20:43,2024-03-01T17:54:24,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-02,24,16,20.1,24,16,20.1,7,45,0,0,0,,0,0,38.2,22.3,278.6,1014.6,2.2,9.9,243.3,20,8,10,2024-03-02T06:19:37,2024-03-02T17:55:06,0.73,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-03,22,15,18.3,22,15,18.3,10.2,60.8,0,0,0,,0,0,27.7,20.5,318.6,1016.9,47.7,10,237.5,19.8,8,10,2024-03-03T06:18:30,2024-03-03T17:55:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-04,22,14,18,22,14,18,9.3,59.1,0,0,0,,0,0,21.2,14.8,21.8,1016.4,21,10,245.1,20.1,8,10,2024-03-04T06:17:23,2024-03-04T17:56:28,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-05,26,14,20.7,26,14,20.7,5,39.5,0,0,0,,0,0,15.8,14.8,78.7,1015,2.2,10,248.6,20.7,8,10,2024-03-05T06:16:15,2024-03-05T17:57:08,0.83,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-06,22,15,18.5,22,15,18.5,9.3,57.4,0,0,0,,0,0,35.6,22.3,303.8,1017,21.3,9,247.5,20.6,8,10,2024-03-06T06:15:07,2024-03-06T17:57:49,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-07,21,15.9,18.2,21,15.9,18.2,9.5,58,0,0,0,,0,0,31,22.3,324.1,1018.8,44.5,9.3,232.7,19.2,8,10,2024-03-07T06:13:58,2024-03-07T17:58:29,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-08,21.1,14,18,21.1,14,18,7.3,51.4,0,0,0,,0,0,34.6,24.1,328.6,1018.1,29.1,10,250,20.9,8,10,2024-03-08T06:12:49,2024-03-08T17:59:08,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-09,23,13,17.9,23,13,17.9,6.8,51.9,0,0,0,,0,0,28.8,22.3,44.5,1016.1,34.5,10,250.9,20.8,8,10,2024-03-09T06:11:39,2024-03-09T17:59:48,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-10,21,13,17.3,21,13,17.3,7.9,55.7,0,0,0,,0,0,33.8,25.9,18.2,1016.7,12.8,10,257.1,21.2,8,10,2024-03-10T06:10:29,2024-03-10T18:00:27,0,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-11,23.8,13,17.8,23.8,13,17.8,7.6,54.2,0,0,0,,0,0,33.8,27.7,58,1020.4,1.2,10,260.4,21.6,9,10,2024-03-11T06:09:19,2024-03-11T18:01:06,0.03,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-12,26,13,19.6,26,13,19.6,9.4,55.1,0,0,0,,0,0,24.5,18.4,19.4,1016.8,0.4,10,267.4,22,9,10,2024-03-12T06:08:08,2024-03-12T18:01:44,0.07,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-13,25,15,20.3,25,15,20.3,10.7,57.3,0,0,0,,0,0,28.8,16.6,332.1,1014.4,0,7.8,264,21.9,9,10,2024-03-13T06:06:57,2024-03-13T18:02:23,0.1,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-14,23,13.3,18.8,23,13.3,18.8,10.3,60.9,0,0,0,,0,0,23.8,25.9,359.1,1016.5,57.8,10.4,258.3,21.3,9,10,2024-03-14T06:05:45,2024-03-14T18:03:01,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,remote,62366099999"
"Cairo,Egypt",2024-03-15,22,14.9,18.8,22,14.9,18.8,7.6,50,0,0,0,,0,0,29.9,20.5,8.2,1017.6,21.8,10,257.3,21.4,9,10,2024-03-15T06:04:34,2024-03-15T18:03:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-16,22,15,18.4,22,15,18.4,8.4,54.6,0.1,100,4.17,rain,0,0,32.8,22.3,38.6,1017.1,63.3,10,151.3,12.4,7,10,2024-03-16T06:03:22,2024-03-16T18:04:17,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-03-17,23.8,15.1,18.7,23.8,15.1,18.7,11.5,64.8,0,0,0,,0,0,49,33.5,31.3,1010.4,54.9,9.7,230.6,19.2,7,10,2024-03-17T06:02:09,2024-03-17T18:04:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-18,21,14.1,16.4,21,14.1,16.4,9.3,64.4,1,100,25,rain,0,0,43.6,31.7,303.8,1011.4,53.5,10,183.9,15.4,9,10,2024-03-18T06:00:57,2024-03-18T18:05:32,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-03-19,21.9,13.8,17.4,21.9,13.8,17.4,7.3,53.4,0,0,0,rain,0,0,41.4,37.1,263.8,1014.9,55,10,270.3,22.4,9,10,2024-03-19T05:59:45,2024-03-19T18:06:09,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-20,25.8,15.5,20.9,25.8,15.5,20.9,3.5,33.1,0,0,0,,0,0,41.4,22.3,209.8,1016.6,1.1,9.2,272.1,22.5,9,10,2024-03-20T05:58:32,2024-03-20T18:06:46,0.34,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
